# Fix print output for fix myRG2file
0 20.7195951467898
10000 21.208102141131
10000 21.208102141131
20000 18.6492951468775
30000 18.2981671202565
40000 16.4488785613406
50000 15.5345743223743
60000 13.8424031982105
70000 12.8003663116243
80000 11.7785921563346
90000 11.749736653261
100000 11.9933461755618
110000 11.9728710311741
110000 11.9728710311741
120000 11.43617313967
130000 11.6845354005352
140000 11.4083514406027
150000 12.2186137397126
160000 11.26491322509
170000 11.8078371964363
180000 11.8816744196626
190000 10.2982569650605
200000 11.9416533576095
210000 13.9532965493123
220000 12.3045006428152
230000 12.4043076902855
240000 12.0426724781543
250000 12.1251375136587
260000 12.7456948336018
270000 12.4625172585308
280000 15.7743679942784
290000 15.68103374746
300000 16.1059280779667
310000 16.7150175362778
320000 17.8080040662349
330000 17.513086951835
340000 17.6820942655448
350000 18.5546867848417
360000 16.9965073232397
370000 17.8876136511724
380000 16.0358167279236
390000 15.6503858750079
400000 15.6214241558219
410000 14.4223057444296
420000 14.8556811869571
430000 16.5936123035467
440000 15.4351845089664
450000 14.9532511733355
460000 14.0767690209657
470000 14.2167459055375
480000 13.6604566254095
490000 13.9946930997807
500000 14.7774470251211
510000 14.7091376456351
520000 13.9955199958551
530000 13.595429732691
540000 15.9592609058955
550000 14.6448646997869
560000 14.842387682846
570000 14.2766486445086
580000 13.9651277179863
590000 14.9422154467899
600000 13.0648962265376
610000 12.5001661400241
620000 12.6900713001295
630000 13.0331866535245
640000 12.9314767340573
650000 13.1869080190016
660000 13.5960806197111
670000 12.561067475122
680000 12.6034150701631
690000 13.6431617581795
700000 14.6453098955172
710000 15.7296195603255
720000 14.7147154722473
730000 12.8153520607945
740000 12.204030148342
750000 14.6800678531189
760000 14.2380386586442
770000 15.3456070418733
780000 16.126714735172
790000 14.4093935724577
800000 15.0318192643511
810000 15.1651823797538
820000 15.1352136964853
830000 14.8104603134378
840000 13.8446314085162
850000 15.6979202078505
860000 14.6994725814579
870000 13.6341154749038
880000 14.0140829875982
890000 12.7225004693479
900000 12.805299396433
910000 12.3093472830114
920000 12.8637487136002
930000 12.5624593688528
940000 12.4882816475361
950000 12.9678665909509
960000 11.4883252481477
970000 10.9424933295635
980000 10.8122419981703
990000 9.82617077020479
1000000 10.3834802103875
1010000 10.4971936046355
1020000 12.0111161481321
1030000 11.569864725955
1040000 11.715149447485
1050000 12.8175363899742
1060000 12.4771413165285
1070000 11.7314538296847
1080000 12.0090518709792
1090000 12.3133480029622
1100000 11.0090347232427
1110000 10.52503138051
