,Np,Nt,Kp,Kt,lp,Rg,E2E,zd,lb,sd_lp,sd_Rg,sd_zd
19,8.0,8.0,16.0,64.0,1.9615187731329016,1.5961248788300006,4.21689358975196,7.483135454545455,0.9528684171195825,0.19416846611729321,0.032942117674512356,0.9945980075420475
20,8.0,8.0,64.0,0.25,30.027977276616213,2.1342044649946534,6.43603979942348,4.502467454545454,0.9521838061563326,0.989480047962079,0.001858843406923643,0.7826484181663232
21,8.0,8.0,64.0,1.0,26.25088911305157,2.123452637277309,6.392547972295313,3.976049818181818,0.9540508626815282,1.0180061221679584,0.0019531423772458107,0.9844136233556241
22,8.0,8.0,64.0,4.0,31.30200898762743,2.130704163907401,6.447107465524026,4.652657481818182,0.9520204306091882,1.7322875519638685,0.0015818890399048172,1.0251988505363019
23,8.0,8.0,64.0,16.0,27.304904529541886,2.0999883884457873,6.347670197417534,5.989539818181819,0.9412032209591686,0.507243936677736,0.0007176698543339514,1.2591331504040113
24,8.0,8.0,64.0,64.0,6.518389917402914,1.9492285828259737,5.700169380775202,7.193514545454547,0.9462117681505728,0.4126917307606411,0.0031757484909613986,0.9688083916887859
25,8.0,32.0,0.25,0.25,0.8631952636247705,1.344438552659792,3.0426422748268376,10.654919090909091,0.9472364273073194,0.0590584202789173,0.025949498631246425,3.782659075985508
26,8.0,32.0,0.25,1.0,0.9873035490808494,1.4463448195387492,3.9256461380729264,7.812306363636364,0.961805526487182,0.144094078425356,0.037536845756873265,2.495707790668803
27,8.0,32.0,0.25,4.0,0.9440959667023987,1.38504800715941,3.421893334036632,9.866022090909091,0.9524619034804466,0.05677828325574041,0.04753286456771399,5.2169753064801565
28,8.0,32.0,0.25,16.0,0.7568044019274499,1.3248080260346873,3.583190564324973,10.303125727272729,0.9555555772071,0.14616086732372946,0.013539588700905948,4.293471513349755
29,8.0,32.0,0.25,64.0,0.7517141959748602,1.3105322084549498,3.24050110746096,25.979079090909092,0.9479246233775871,0.11101601502813138,0.02179302483510774,1.9681942449752565
30,8.0,32.0,1.0,0.25,1.0106671819621995,1.396253356659091,3.538704343689329,8.815476363636364,0.9512061964095786,0.1115887367330978,0.030772132768547747,2.464542008245134
31,8.0,32.0,1.0,1.0,1.0333021260404862,1.4023003259556475,3.332629269906552,8.074040909090908,0.9603994649954453,0.09049969030018758,0.026521687415818552,2.310407534709976
32,8.0,32.0,1.0,4.0,0.9222027269476382,1.3963867940498473,3.4279626720589587,7.23332,0.9539644725139649,0.11405262444278054,0.04510663885126006,2.7278566755238445
33,8.0,32.0,1.0,16.0,1.0234114225969653,1.384088068419912,3.4447692861995978,11.098254090909093,0.955462740395029,0.05687072550427353,0.029025813693284327,5.8955768955150605
34,8.0,32.0,1.0,64.0,0.699567676523449,1.3091630886298191,3.209800338340555,26.62893181818182,0.9604410625283506,0.07828069066466968,0.018804893977180322,2.247640809102324
35,8.0,32.0,4.0,0.25,1.6958375921686648,1.56265690266347,3.8309184762972026,8.356992727272727,0.9524671688885423,0.06634858851165708,0.0658578036711045,2.651288021739591
36,8.0,32.0,4.0,1.0,1.736597716670535,1.5977613863587157,4.176703188441662,10.495625454545454,0.953691194826093,0.035827888481296886,0.01851669853152383,3.9481993964553324
37,8.0,32.0,4.0,4.0,2.0114412458201154,1.6528745163755756,4.40172211784003,10.336732181818181,0.9444493991770625,0.07686027347157771,0.035532737244074075,3.930190425715038
38,8.0,32.0,4.0,16.0,1.280913240986658,1.4890383703663745,3.9682186075770547,12.674222272727274,0.959626002354999,0.0743473976400499,0.020112428645953175,6.027872053116409
39,8.0,32.0,4.0,64.0,1.1441726730358883,1.372036929256203,3.24949913426079,27.066940000000002,0.9543216002900428,0.12267807050998619,0.05213972092743344,2.887529137502732
40,8.0,32.0,16.0,0.25,10.548452371722174,2.0386687493855353,6.029705916924036,6.214634545454547,0.9521683293971682,0.37907858968000385,0.01192155633339354,2.7342995970561015
41,8.0,32.0,16.0,1.0,6.241800189301907,1.9672552453440892,5.6192896043374745,6.398128181818181,0.960344046461036,0.42248416343411893,0.03728564210473586,2.5643895141687256
42,8.0,32.0,16.0,4.0,7.2050333893189675,1.9701968703755428,5.810505687322853,6.870385454545455,0.9461763877790235,0.5851463503096302,0.017720462881421536,2.728982452681397
43,8.0,32.0,16.0,16.0,3.498298623720175,1.8052599470110664,5.037767925998188,17.988769363636365,0.9509488526524759,0.16397244341885397,0.021326388359295376,5.256298958628284
44,8.0,32.0,16.0,64.0,1.4553679422124226,1.412673518812383,3.116595557884659,25.379723636363636,0.9544138126315861,0.4343831636167402,0.010264450816053209,3.1628324456562456
45,8.0,32.0,64.0,0.25,40.75532825697957,2.1524045369875218,6.494082423889517,7.66115,0.9545235846579347,2.0213137414077367,0.0007043815125625783,2.824053489810186
46,8.0,32.0,64.0,1.0,27.320479952055297,2.123150734874986,6.420488605610502,8.545591818181817,0.9515175196606103,1.9394786689317791,0.0024370316547703184,2.1761691391058497
47,8.0,32.0,64.0,4.0,33.745601970276326,2.128706591423302,6.447381026583698,7.660228909090909,0.9502193146143607,0.6781605261508897,0.000895642800348087,3.726597894637107
48,8.0,32.0,64.0,16.0,19.64957589962975,2.11218987184915,6.323914194889781,12.373776363636363,0.9542151480504091,0.4079448590242811,0.0012815520793329031,6.664167390386879
49,8.0,32.0,64.0,64.0,5.845512633174684,1.9357655289467253,5.617583193780278,26.504549999999995,0.9517819034886217,0.4836095726478876,0.010779344541406985,2.4828637347224674
50,8.0,64.0,0.25,0.25,0.9629192285984315,1.3783071223137664,3.3635283735501136,11.389472727272727,0.9466242048500045,0.08399342978269891,0.042894090332721804,4.095738746793241
51,8.0,64.0,0.25,1.0,0.7117636893362915,1.3421959730836208,3.263794772657897,8.0009,0.9646128186686974,0.09145946499690616,0.020610075642474676,2.9170507818062346
52,8.0,64.0,0.25,4.0,1.0111432365600008,1.391386988626391,3.2192169838546465,15.210018181818183,0.957418441290159,0.08236014235791957,0.03894780558507265,3.061921697775073
53,8.0,64.0,0.25,16.0,0.7227426636938483,1.281336851795231,2.951780587968128,20.177062727272727,0.9521990874445527,0.021265187092720437,0.030679714067518148,6.539494731329979
54,8.0,64.0,0.25,64.0,0.6236737193919698,1.2474735741769236,2.9937329265588177,46.9379440909091,0.9682978627900162,0.104413674709797,0.013887478134674763,6.535566620161359
55,8.0,64.0,1.0,0.25,0.9132889567729224,1.3390333037047746,2.9145527491576426,11.024790909090909,0.9517237206142728,0.1498187908109413,0.019956577895680734,3.8429915810128352
56,8.0,64.0,1.0,1.0,1.0067049011638682,1.3904908485303564,3.1335555690834793,12.565030909090911,0.9640254358625715,0.09694379581647605,0.018509453355385185,4.66658627530087
57,8.0,64.0,1.0,4.0,1.1158810974284414,1.46350327969634,3.503462782673289,13.950745454545455,0.9568660574433003,0.06321776227392273,0.04366701786147173,3.641555010597343
58,8.0,64.0,1.0,16.0,0.8445871889839905,1.3212336880551947,3.210778643675285,35.830605454545456,0.9518016269481642,0.027255618931022664,0.013803734032504135,3.10750903681086
59,8.0,64.0,1.0,64.0,0.7384183428428809,1.3039056801440363,3.22398628424487,53.05551818181819,0.9607390177995055,0.05476619937561534,0.00911595915747953,3.1171012766287087
60,8.0,64.0,4.0,0.25,2.0079917402987713,1.6430452568976053,4.262634477748964,12.316918181818181,0.947815014742878,0.06273012097609199,0.05376451159262229,4.365994421105456
61,8.0,64.0,4.0,1.0,1.780896107637885,1.5893703621330457,3.859992248626423,14.501127272727274,0.9488799147050734,0.123735868154965,0.0556612163194125,3.7446888791972395
62,8.0,64.0,4.0,4.0,2.117390577789862,1.6346665221491739,4.337361016787088,17.08526363636364,0.9452971590307117,0.07531605575751286,0.05850978119659166,4.239267992670159
63,8.0,64.0,4.0,16.0,1.0620111470122173,1.4005646542282473,3.3225168464314394,37.290540909090915,0.9599834497471353,0.03395454971097542,0.016346676445419588,3.655000473651143
64,8.0,64.0,4.0,64.0,1.0092549305625942,1.321415242368819,2.858166119149488,52.11903636363636,0.9619408939952203,0.16818126515754583,0.024177978795723067,2.9097569927503404
65,8.0,64.0,16.0,0.25,8.231066718340436,2.0322194003621576,5.900520859370013,7.372654545454545,0.9613001956559681,0.18476304390310988,0.004693196034141379,3.0340739561800807
66,8.0,64.0,16.0,1.0,6.177554760089818,1.9640276564087775,5.661869205053609,14.338954545454545,0.957590357040241,0.20935121565574194,0.009205428726864346,2.0483350411153824
67,8.0,64.0,16.0,4.0,6.733700023705421,1.9626329137235452,5.639984927424181,7.602045454545455,0.9527099743673032,0.25166291193273727,0.028308639243788236,3.4373021856110655
68,8.0,64.0,16.0,16.0,3.1905655299723557,1.7875767879768345,5.008027343308595,31.330604818181826,0.95437295094391,0.12738858604118006,0.017151255152967528,4.017593706465845
69,8.0,64.0,16.0,64.0,1.4767071909225475,1.4062223022277538,3.124124784527679,49.63108181818182,0.9485702535445346,0.4318750175593134,0.011591395923641555,3.8547663388254993
70,8.0,64.0,64.0,0.25,28.503341224705643,2.1370598838301684,6.444644459793651,7.479799999999998,0.9565565770703117,0.6011574866668555,0.0026210843987707058,3.3651959645762086
71,8.0,64.0,64.0,1.0,33.75589794312543,2.1243225980975002,6.429636512480817,14.0231,0.949023054823119,1.382692331696619,0.0004483248790158737,2.98507182858607
72,8.0,64.0,64.0,4.0,19.90217878636226,2.116960749125178,6.318405814468321,8.357045454545455,0.9531125694553099,0.6677400137403993,0.003470035099191124,3.5404430915208223
73,8.0,64.0,64.0,16.0,21.95009181154242,2.1203744737304375,6.3746713836179145,29.94200727272727,0.9570731997379824,0.5857243810924062,0.00287523807592145,9.974563428354868
74,8.0,64.0,64.0,64.0,5.8659140918674035,1.932616149211792,5.558083408361349,41.57475427272727,0.9486618969228416,0.6267105819810327,0.015253136041801584,5.897422519473186
75,8.0,128.0,0.25,0.25,0.998034595915239,1.3825136890836363,3.1299480358331424,40.51997272727273,0.9630391287193832,0.0654960518739962,0.037864324240240735,5.830257146533996
76,8.0,128.0,0.25,1.0,0.9970022466655791,1.369412467975292,3.024814794689382,33.2092090909091,0.9505527368135757,0.07711913597208785,0.03507660016708065,2.8129617592509613
77,8.0,128.0,0.25,4.0,0.958386556368891,1.4187845848381182,3.5744673713826614,44.22430545454545,0.9504679500750298,0.07530751682789703,0.023054452366118253,6.484584660501135
